"","hashtags","count","frequency"
"451","covidhoax",11619,0.000869554528137184
"452","ontedna",11602,0.000865806771357004
"453","xinjiang",11601,0.000864907309729761
"454","machinelearning",11551,0.000863708027560104
"455","thalapathyvijay",11539,0.000860110181051132
"456","indiachina",11523,0.000854938276694485
"457","fightbackna",11475,0.000854263680474052
"458","helpjeeneetstudentsgovt",11406,0.000853963859931638
"459","taemin",11397,0.000853664039389224
"460","iamagainstexamsincovid",11393,0.000852689622626377
"461","postponeupsccsena",11389,0.000851565295592323
"462","jeeneetcanwait",11376,0.000851415385321116
"463","chennai",11361,0.000851340430185512
"464","africa",11359,0.000848342224761369
"465","update",11358,0.000848342224761369
"466","makemybirthdaynutsna",11318,0.000845868705286451
"467","pla",11318,0.00084167121769265
"468","fakenews",11285,0.000838223281454885
"469","georgia",11229,0.000834400569539102
"470","ipl2020",11183,0.000833950838725481
"471","love",11132,0.000832376780877806
"472","hydroxychloroquinena",11126,0.000832151915470995
"473","qanon",11105,0.000830128126809698
"474","got7",11102,0.000827504697063573
"475","neetjee2020neetjee2020",11075,0.000823607030012186
"476","longcovidna",11040,0.000822782523520547
"477","jeeneetpostponekaro",10988,0.000820309004045628
"478","generalstrike",10977,0.000817385753757089
"479","maharashtra",10944,0.000817310798621485
"480","cnn",10905,0.000816486292129846
"481","postponejeeneetincovidantistudentmodigovt",10904,0.000814387548332945
"482","france",10893,0.000813937817519324
"483","naccp",10865,0.000812213849400441
"484","independenceday",10859,0.000810414926145955
"485","brazil",10836,0.000810339971010352
"486","satyagrahagainstexamincovidna",10812,0.000807266810450605
"487","valimai",10811,0.000805767707738533
"488","maternitypetition",10770,0.000805018156382497
"489","cbseshameonyou",10750,0.000804418515297669
"490","huawei",10740,0.000795199033618428
"491","covid19vicdata",10732,0.000794374527126788
"492","buildbackbetterbuildbackbetter",10609,0.000792050917923077
"493","छात्रसत्याग्रह",10598,0.000791376321702645
"494","twitter",10567,0.000790401904939798
"495","california",10558,0.000790102084397384
"496","independencedayindependenceday",10545,0.000787553609786862
"497","covid19millionairesna",10541,0.000786504237888412
"498","congress",10507,0.000785979551939187
"499","upbed",10493,0.000784705314633926
"500","election2020",10486,0.000784105673549097
"501","travel",10469,0.000779908185955296
"502","sancho",10461,0.000779308544870468
"503","antistudentsmodigovt",10405,0.000774286550785028
"504","layzhang",10397,0.00077308726861537
"505","agedcare",10330,0.000772937358344163
"506","mufcsancho",10314,0.000770613749140452
"507","facemasks",10312,0.00077016401832683
"508","medicareforallmedicareforall",10281,0.00076993915292002
"509","studentlivesmatterna",10275,0.000769789242648812
