"","hashtags","count","frequency"
"152","perintahkawalanpergerakan",17156,0.00278999501278373
"153","animalcrossingnewhorizons",17087,0.00275041133493336
"154","covid19out",17057,0.00274370500934715
"155","jammuandkashmir",16815,0.00271851539616964
"156","coronavirussa",16774,0.00270444846933026
"157","onpoli",16620,0.00268825514657329
"158","live",16534,0.00267402465081717
"159","vijayabaskar",16435,0.0026534149673083
"160","covid19ph",16348,0.00264229228097018
"161","ventilators",16222,0.00264163800530323
"162","news",16154,0.0026388573337187
"163","climatecrisis",16150,0.00261661196104246
"164","syria",16133,0.00260270860311982
"165","lunarnewyear",15997,0.00255232937676481
"166","germany",15912,0.0025284483149212
"167","popefrancis",15604,0.00252452266091951
"168","bbcqt",15458,0.00251732562858308
"169","yournhsneedsyou",15434,0.00251225499216423
"170","cdc",15390,0.00250767506249559
"171","southkorea",15359,0.00248951891273778
"172","africa",15331,0.00247823265748293
"173","luzonlockdown",15220,0.00246171219689248
"174","cdnpolina",15151,0.00245271590647195
"175","txlege",15050,0.00241198724620442
"176","marr",14995,0.00240331809361736
"177","thankatrucker",14746,0.00239284968294619
"178","livingwithcovid",14693,0.0023769834980227
"179","naitaly",14629,0.00236438869143395
"180","democrats",14532,0.00236177158876615
"181","auspolna",14455,0.00235915448609836
"182","trumpvirus",14439,0.00234361543900834
"183","coronavirusnewyork",14423,0.00233739982017233
"184","exclusive",14328,0.00233674554450538
"185","bcdocs",14290,0.00233641840667191
"186","cashappcodegreen",14286,0.00233232918375348
"187","coronacrisischarity",14284,0.00232774925408485
"188","clapforourcarers",14259,0.00232218791091579
"189","rajasthan",14231,0.00232218791091579
"190","cashappblessing",14197,0.00230026967607302
"191","workfromhome",14197,0.00224907260513433
"192","malaysia",14063,0.00224383839979874
"193","personalprotectiveequipment",13750,0.00224367483088201
"194","socialdistance",13718,0.0022211023203723
"195","coronavirusinnigeria",13717,0.00220719896244965
"196","covid19italia",13579,0.00215322121992642
"197","indiana",13494,0.00212148885007944
"198","ableg",13164,0.00211265612857564
"199","borisjohnson",12970,0.00211036616374132
"200","kashmir",12916,0.00210251485573794
"201","fightback",12902,0.00209335499640067
"202","socialdistancingna",12854,0.00208370443031318
"203","chinesewuhanvirus",12798,0.00207339958855875
"204","kitajagakita",12739,0.00206505757380516
"205","kag2020",12676,0.00204968209563188
"206","fefsi",12625,0.00204641071729713
"207","healthforallindiafightscorona",12531,0.00204559287271345
"208","canada",12511,0.00203806870254355
"209","foxnews",12506,0.00202383820678742
"210","trumpliesamericansdie",12460,0.00199243297477391
"211","confinement",12373,0.00198703520052159
"212","modiji",12181,0.0019831095465199
"213","america",12148,0.00197852961685126
"214","batsoup",12124,0.00196577124134577
"215","uighurna",12096,0.00196429912109514
"216","thailand",12018,0.00196119131167714
"217","gaza",12009,0.00195775636442566
"218","dogs",11990,0.00194303516191932
"219","usarmy",11969,0.00194254445516911
"220","nycna",11879,0.00193223961341468
"221","indiafightscoronavirus",11876,0.00192945894183015
"222","odisha",11813,0.00190312434623549
"223","israel",11796,0.00188120611139272
"224","coronacrisisuk",11635,0.00187204625205545
"225","bts",11501,0.00186926558047092
"226","cybersecurity",11445,0.00186615777105291
"227","publichealth",11428,0.00184538451862731
"228","onevoice1",11409,0.00184342169162647
"229","nastayhome",11282,0.0018347525390394
"230","covid19ukna",11270,0.0018316447296214
"231","buharitormentorna",11217,0.00182166702570044
"232","dudukrumah",11198,0.00181479713119748
"233","usnavyalwaysthere",11137,0.0018095629258619
"234","inittogetherna",11095,0.00179893094627399
"235","nurses",11063,0.00179336960310493
"236","breakthechain",10998,0.00178960751801998
"237","worldwaterday",10964,0.0017716149371789
"238","ohio",10941,0.0017716149371789
"239","jointhefightbackstayathome",10831,0.00176081938867426
"240","nizamuddin",10831,0.00175787514817299
