"","Hashtags","Count","Freq"
"240","Webelieveinswamyji",34818,0.0026097879114456
"241","Reducemedicosfees",34780,0.00260693961629267
"242","Takeusbacktoschool",34761,0.0026055154687162
"243","Cancelcompartmentpromoteall",34745,0.00260431618654654
"244","Hkers",34691,0.00260026860922395
"245","Update",34581,0.00259202354430755
"246","Kashmir",34465,0.00258332874857754
"247","Cauverycalling",34165,0.00256084220789646
"248","Springst",34153,0.00255994274626922
"249","Nomasks",33988,0.00254757514889463
"250","Savegujaratnre",33942,0.00254412721265686
"251","Wakeupamerica",33821,0.00253505764124883
"252","Bidenharris",33385,0.00250237720212567
"253","Awaninews",33377,0.00250177756104084
"254","Jerusalem",33356,0.00250020350319316
"255","Travel",33176,0.00248671157878452
"256","Trumpsvaccineisalie",33102,0.00248116489874985
"257","Covidiot",33075,0.00247914111008856
"258","Rippokhriyal",32960,0.00247052126949414
"259","Taemin",32509,0.00243671650333693
"260","Bigfight",32488,0.00243514244548925
"261","Vakeelsaab",32450,0.00243229415033632
"262","Cbseshameonyou",32337,0.00242382422001311
"263","Climatechange",32281,0.00241962673241931
"264","Jeeneetcanwait",32271,0.00241887718106327
"265","Chinesevirus",31895,0.00239069405007633
"266","Insiders",31580,0.0023670831823612
"267","Xinjiang",31393,0.00235306657200333
"268","Loveisnottourism",31361,0.00235066800766401
"269","Nationwantsjeeneetpostponement",31283,0.00234482150708693
"270","Scpostponejeeandneet",31262,0.00234324744923926
"271","New",31256,0.00234279771842564
"272","Love",31154,0.00233515229459407
"273","Maga2020",31069,0.00232878110806777
"274","Casedemic",30967,0.0023211356842362
"275","Bidenriots",30889,0.00231528918365912
"276","Cnn",30687,0.0023001482462672
"277","Hongkongers",30585,0.00229250282243563
"278","Saveneetjeestudentmodiji",30583,0.00229235291216442
"279","Qanon",30577,0.0022919031813508
"280","Happyrakshabandhan",30546,0.00228957957214709
"281","Hapuscovid19",30441,0.00228170928290871
"282","Rncconvention2020",29974,0.00224670523458184
"283","Southkorea",29889,0.00224033404805554
"284","Valimai",29844,0.00223696106695338
"285","Nba",29819,0.00223508718856329
"286","Sooraraipottru",29810,0.00223441259234285
"287","Upbed",29713,0.00222714194418931
"288","Mondaythoughts",29595,0.00221829723818808
"289","Postponejeeneetinsept",29566,0.00221612353925558
"290","Independencefromexamsincovid",29547,0.00221469939167911
"291","Sancho",29479,0.00220960244245807
"292","Brexit",29447,0.00220720387811875
"293","Mumbai",29275,0.00219431159479494
"294","Themoreyouknow",29264,0.0021934870883033
"295","9news",29192,0.00218809031853984
"296","Saveneetjeestudentsmodiji",29164,0.00218599157474294
"297","Africa",29056,0.00217789642009775
"298","Spain",29033,0.00217617245197887
"299","Trumpkillsseniors",29031,0.00217602254170766
"300","California",28859,0.00216313025838384
"301","Speakupforstudentssafety",28852,0.00216260557243462
"302","Resist",28725,0.00215308627021296
"303","Fightback",28605,0.00214409165394053
"304","Agedcare",28522,0.00213787037768544
"305","Jeemain",28512,0.0021371208263294
"306","Tech",28477,0.00213449739658328
"307","Facemasks",28336,0.00212392872246317
"308","Congress",28163,0.00211096148400375
"309","Bigdata",28130,0.00210848796452883
"310","Ccpchina",28087,0.00210526489369788
"311","Texas",27822,0.00208540178276293
"312","Wewanttoplay",27740,0.00207925546164343
"313","Covidhoax",27620,0.002070260845371
"314","Savetheusps",27436,0.00205646910041994
"315","Thalapathyvijay",27384,0.00205257143336856
"316","7news",27357,0.00205054764470726
"317","Yeswecanagain",27048,0.00202738650780575
"318","Smartnews",27015,0.00202491298833083
"319","Thalapathy",26850,0.00201254539095624
"320","Facemask",26702,0.00200145203088691
"321","Protestagainstexamincovid",26431,0.00198113918913834
"322","Sarkaruvaaripaata",26410,0.00197956513129067
"323","Postponeaiapget2020",26405,0.00197919035561265
"324","Bbcbreakfast",26386,0.00197776620803618
"325","Cancelcompartmentexam",26354,0.00197536764369687
"326","Indiaagainstexamsincovid",26339,0.00197424331666281
"327","Twitter",26181,0.00196240040523745
"328","Covid19uk",26096,0.00195602921871114
"329","Gaza",26086,0.0019552796673551
"330","Russianvaccine",26062,0.00195348074410062
"331","Rubyprincess",25911,0.00194216251862448
"332","Tibet",25830,0.00193609115264059
"333","Trumpriots",25741,0.00192942014557187
"334","Blockchain",25701,0.00192642194014772
"335","Humanrights",25664,0.00192364860013039
"336","Nzpol",25659,0.00192327382445237
"337","Killercuomo",25645,0.00192222445255392
"338","Boycottchina",25631,0.00192117508065547
"339","Publichealth",25569,0.00191652786224805
"340","Huawei",25561,0.00191592822116322
"341","Dncconvention",25549,0.00191502875953598
"342","Ipl2020",25526,0.0019133047914171
"343","Opinion",25474,0.00190940712436571
"344","Covid1984",25460,0.00190835775246726
"345","Antistudentsmodigovt",25378,0.00190221143134777
"346","Rpscacfpostpone",25323,0.00189808889888957
"347","Ghilli",25235,0.00189149284695645
"348","Podcast",25047,0.00187740128146298
