"","hashtags","count","frequency"
"398","tamilnadu",8943,0.000649420082705044
"399","telanganafightscorona",8936,0.000645855837179445
"400","chinauighurs",8928,0.000644110084268948
"401","heroesactna",8879,0.000643673646041323
"402","v",8855,0.000642946248995283
"403","王嘉尔",8849,0.000642509810767659
"404","najibrazak",8839,0.000641855153426222
"405","schoolsreopening",8833,0.000640618578447953
"406","voteblue",8824,0.000639091044651268
"407","paris",8807,0.000638290907900623
"408","thalapathyvijay",8786,0.000638145428491415
"409","cancelcompartment",8775,0.000636326935876313
"410","heroesact",8773,0.000636108716762501
"411","hydroxychloroquineworks",8748,0.000633635566805963
"412","nyc",8745,0.00063196255360007
"413","ajith",8711,0.000631889813895466
"414","qanon2018",8688,0.00063159885507705
"415","cancelallexams",8687,0.00063159885507705
"416","najibrazaknstvisuals",8683,0.000629853102166552
"417","nstvisuals",8683,0.000629052965415907
"418","فروشایرانممنوعna",8659,0.000628616527188283
"419","wednesdaymorning",8648,0.000628471047779075
"420","hermancain",8642,0.000627889130142243
"421","f35",8640,0.000626143377231745
"422","podcast",8632,0.000625997897822537
"423","firefauci",8608,0.000625852418413329
"424","uyghurgenocide",8606,0.000623597487570603
"425","healthcareheroes",8604,0.000623015569933771
"426","jhope",8573,0.000621778994955501
"427","ripnta",8565,0.000621706255250897
"428","s3599",8548,0.000620906118500253
"429","wwg1wgana",8547,0.0006199605023404
"430","bbnaija",8536,0.000619160365589755
"431","watchwatch",8523,0.000618723927362131
"432","togetheragainstcovid19",8512,0.000617778311202278
"433","dogs",8506,0.000616759955337821
"434","postponejeeneetincovid",8493,0.000615086942131928
"435","thailand",8479,0.000614795983313512
"436","naspeakupforstudents",8456,0.000613486668630639
"437","cookcounty",8452,0.000613486668630639
"438","boycottchinana",8434,0.000613195709812222
"439","txlege",8434,0.000610140642218852
"440","nahongkong",8430,0.000609704203991228
"441","loveisnottourism",8388,0.000609558724582019
"442","hcqworks",8382,0.000608904067240583
"443","잭슨",8380,0.000608249409899146
"444","studentslivesmattersna",8371,0.00060795845108073
"445","レイ",8362,0.000607158314330086
"446","joebiden",8358,0.000606139958465629
"447","제이홉",8347,0.000605921739351816
"448","na호석",8333,0.000605121602601172
"449","cancelcompartmentexams2020",8330,0.000603521329099883
"450","hiv",8319,0.00060293941146305
"451","kagna",8297,0.000601993795303197
"452","donateplasmasavelives",8289,0.000601339137961761
"453","bloodaid",8276,0.0006002480423927
"454","spain",8267,0.000599520645346659
"455","wayvwayv",8252,0.000599084207119035
"456","newzealand",8242,0.000597338454208537
"457","ugc",8236,0.000593919688092147
"458","letthemusicplayna",8212,0.000591592017544817
"459","blackiskingna",8165,0.000590355442566548
"460","marr",8133,0.00059020996315734
"461","newyork",8116,0.000588682429360654
"462","doctorsdaydoctorsday",8114,0.000587518594086989
"463","webinar",8093,0.000585336402948868
"464","bloodmattershyderabad",8077,0.000583299691219954
"465","got7na",8047,0.00058322695151535
"466","postponejeeneetsept",8019,0.000581917636832477
"467","पतंजलिविजयna",8018,0.000579735445694355
"468","nwo",8000,0.000578135172193066
"469","malaysia",7970,0.000577916953079254
"470","uighur",7948,0.000577335035442421
"471","syria",7945,0.000576098460464152
"472","teamwang",7937,0.000574279967849051
"473","ccpisterrorist",7920,0.000574134488439842
"474","medtwitter",7895,0.000573043392870782
"475","4thofjuly",7893,0.000572825173756969
"476","noresponsepeoplerdyingna",7878,0.000572170516415533
"477","atmanirbharbharatsavegujaratnre",7875,0.000570642982618848
"478","herdimmunity",7866,0.000569988325277411
"479","keepyourchildhome",7845,0.000569042709117558
"480","btsna",7836,0.000569042709117558
"481","lockdownlockdown",7823,0.000568969969412954
"482","oneloveoneheartoneloveoneheart",7823,0.000568315312071518
"483","wednesdaywisdom",7822,0.000568097092957705
"484","warroompandemicna",7813,0.000567951613548497
"485","endthenightmarena",7810,0.000566496819456416
"486","boycottugcguidelinesna",7808,0.000566133120933396
"487","walkaway",7788,0.000565042025364335
"488","studentlivesmatter",7783,0.000561332300429528
"489","cancelcompartmentexam2020na",7768,0.0005608231224973
"490","lockdownextension",7717,0.000560604903383487
"491","boycottchina",7710,0.000558204493131553
"492","drfauci",7707,0.000555731343175015
"493","thursdaythoughts",7674,0.000555076685833579
"494","fintech",7640,0.000553403672627685
"495","msm",7631,0.00055223983735402
"496","masksoffamerica",7608,0.000551657919717188
"497","plasmawarriordonateplasmasavelives",7592,0.000550494084443523
"498","wakeupmhrd",7584,0.00054954846828367
"499","wuhanvirus",7568,0.000549402988874462
"500","faucithefraudna",7555,0.000547584496259361
"501","notmychild",7553,0.0005464934006903
"502","flattenthecurve",7528,0.000544602168370594
"503","promotemedicalstudentsna",7513,0.000543874771324554
"504","tuesdayvibes",7487,0.000539583128752914
"505","trumpliesamericansdie",7477,0.00053951038904831
"506","marrna",7418,0.000538055594956229
"507","hkpolice",7417,0.000536891759682564
"508","italy",7397,0.000536746280273356
"509","pmqspmqs",7381,0.000536164362636523
"510","stopthespread",7379,0.000536091622931919
"511","musicbank",7371,0.000534345870021422
"512","naadvancehbdpawankalyan",7370,0.00053412765090761
"513","toronto",7346,0.000533982171498402
"514","blockchain",7343,0.000533909431793797
"515","nature",7341,0.000532818336224737
"516","vote",7340,0.000531872720064884
